"Points:0","Points:1","Points:2"
-0.004541,0.004533,-0.001254
-0.002852,0.005102,-0.001164
-0.002112,0.004594,-0.001128
-0.001161,0.005,-0.001182
-0.000335,0.004253,-0.001524
-0.000429,0.004848,-0.001199
0.000269,0.005359,-0.001345
0.000337,0.004651,-0.001112
0.001165,0.005355,-0.000977
0.002068,0.005142,-0.001282
0.003303,0.00497,-0.001442
-0.019942,0.005682,-0.001531
-0.019217,0.005679,-0.001588
-0.019557,0.006635,-0.001342
-0.018945,0.0061,-0.001329
-0.017959,0.005504,-0.001262
-0.01828,0.006093,-0.001178
-0.016391,0.005611,-0.001198
-0.017418,0.005693,-0.001175
-0.016833,0.006672,-0.000581
-0.015947,0.005722,-0.001547
-0.015923,0.006045,-0.000925
-0.01506,0.00615,-0.000903
-0.014531,0.006075,-0.001026
-0.014009,0.006089,-0.001066
-0.012286,0.005928,-0.000823
-0.01128,0.006057,-0.001068
-0.009889,0.005662,-0.001008
-0.009506,0.006607,-0.000901
-0.008422,0.005513,-0.001232
-0.007841,0.006199,-0.001125
-0.006661,0.005787,-0.001371
-0.007031,0.005933,-0.001231
-0.005356,0.006458,-0.001577
-0.005055,0.005828,-0.001363
-0.005746,0.006583,-0.001114
-0.003455,0.006757,-0.00137
-0.004152,0.005691,-0.0013
-0.004028,0.006179,-0.001301
-0.004055,0.006713,-0.001028
-0.002918,0.006031,-0.001473
-0.002534,0.005914,-0.001349
-0.001351,0.006,-0.001429
-0.001663,0.006506,-0.001071
-7.2e-05,0.006672,-0.00143
-0.000848,0.005736,-0.001067
0.000376,0.006076,-0.000972
0.003095,0.005928,-0.001196
-0.019028,0.006927,-0.000895
-0.018439,0.007521,-0.001467
-0.01773,0.007429,-0.001057
-0.016708,0.007098,-0.001296
-0.015405,0.006854,-0.001563
-0.015881,0.007045,-0.001419
-0.01527,0.007821,-0.001531
-0.014531,0.006917,-0.001379
-0.014636,0.007582,-0.001409
-0.013309,0.006834,-0.001574
-0.013584,0.007424,-0.001418
-0.01313,0.006933,-0.001215
-0.011491,0.006798,-0.001055
-0.011837,0.007088,-0.001066
-0.010603,0.006783,-0.000884
-0.009567,0.00714,-0.001241
-0.008278,0.006958,-0.001214
-0.008195,0.007002,-0.000826
-0.007035,0.007623,-0.001139
-0.006812,0.006959,-0.001319
-0.006049,0.00788,-0.000989
-0.005557,0.007583,-0.001387
-0.004989,0.007224,-0.000875
-0.004583,0.007002,-0.001246
-0.002859,0.007403,-0.001262
-0.002303,0.007102,-0.001226
-0.001127,0.007075,-0.00113
0.00022,0.007359,-0.001115
0.001085,0.00766,-0.001262
0.002701,0.006897,-0.001178
0.002036,0.007796,-0.001175
-0.019537,0.008259,-0.000888
-0.018807,0.008241,-0.001084
-0.018638,0.008688,-0.001581
-0.017786,0.008133,-0.000845
-0.016876,0.008179,-0.001366
-0.016556,0.008358,-0.001456
-0.015491,0.008233,-0.001577
-0.015722,0.008312,-0.000719
-0.014657,0.009036,-0.001452
-0.013673,0.008168,-0.001149
-0.014369,0.008529,-0.001165
-0.013187,0.008936,-0.001271
-0.01232,0.008395,-0.001195
-0.011561,0.008695,-0.001036
-0.010438,0.009254,-0.001458
-0.010611,0.008302,-0.00109
-0.009009,0.008056,-0.001209
-0.009653,0.008587,-0.000945
-0.007306,0.009263,-0.001571
-0.008339,0.008879,-0.000991
-0.007775,0.008267,-0.001003
-0.00675,0.008307,-0.000875
-0.006054,0.009248,-0.001023
-0.004922,0.008494,-0.001286
-0.005267,0.00902,-0.001099
-0.003483,0.008199,-0.001447
-0.004359,0.008078,-0.001256
-0.0041,0.00835,-0.001199
-0.002893,0.008608,-0.001386
-0.002128,0.008051,-0.001096
-0.001324,0.008863,-0.001297
-0.001616,0.009158,-0.001161
-0.000856,0.008102,-0.001106
-0.000172,0.008567,-0.001061
-0.019191,0.010146,-0.001464
-0.019088,0.009626,-0.001374
-0.018627,0.009783,-0.001399
-0.017551,0.00949,-0.000942
-0.017956,0.009616,-0.001015
-0.016699,0.009605,-0.000952
-0.016043,0.00972,-0.001392
-0.015436,0.010251,-0.001486
-0.01534,0.009512,-0.001393
-0.014516,0.009861,-0.001068
-0.013729,0.009568,-0.001266
-0.012656,0.009341,-0.001122
-0.013241,0.010364,-0.001106
-0.01114,0.010287,-0.001455
-0.012147,0.009981,-0.001168
-0.011345,0.010423,-0.000986
-0.010491,0.009817,-0.001126
-0.008543,0.009924,-0.001511
-0.009442,0.010479,-0.001072
-0.009087,0.009849,-0.001174
-0.007349,0.009962,-0.001045
-0.006633,0.009881,-0.001252
-0.004838,0.009962,-0.001022
-0.003985,0.009632,-0.001437
-0.003797,0.009564,-0.001128
-0.002809,0.00945,-0.001227
-0.002738,0.009869,-0.000991
-0.001451,0.009805,-0.001205
-0.019698,0.0107,-0.001148
-0.015946,0.010966,-0.001112
-0.014335,0.01104,-0.001262
-0.012447,0.011381,-0.001329
-0.033672,-0.00712,-0.003066
-0.033762,-0.00614,-0.002672
-0.034183,-0.00628,-0.002855
-0.03421,-0.005857,-0.003078
-0.032543,-0.006562,-0.002647
-0.032997,-0.006792,-0.002692
-0.033015,-0.006292,-0.002942
-0.042691,-0.005368,-0.002725
-0.036245,-0.004928,-0.002646
-0.035138,-0.004596,-0.003061
-0.033738,-0.005085,-0.002835
-0.032812,-0.005281,-0.002864
-0.027391,-0.005107,-0.002636
-0.043303,-0.004348,-0.002946
-0.042102,-0.003254,-0.002691
-0.036106,-0.003483,-0.002911
-0.03548,-0.003329,-0.003161
-0.033585,-0.004375,-0.002873
-0.034005,-0.004524,-0.002765
-0.034248,-0.004217,-0.002786
-0.034682,-0.004153,-0.002651
-0.032945,-0.0045,-0.002663
-0.045053,-0.002055,-0.003094
-0.043272,-0.002625,-0.002714
-0.036193,-0.002029,-0.002753
-0.036202,-0.002495,-0.002784
-0.036459,-0.002278,-0.002743
-0.036873,-0.00292,-0.002702
-0.035714,-0.002386,-0.002771
-0.033976,-0.002662,-0.002701
-0.034458,-0.002781,-0.002994
-0.034769,-0.001993,-0.003094
-0.029802,-0.003062,-0.002656
-0.028196,-0.002725,-0.002803
-0.026549,-0.003041,-0.002705
-0.046327,-0.000735,-0.003346
-0.046185,-0.001111,-0.003016
-0.04357,-0.001604,-0.002979
-0.041865,-0.001716,-0.002705
-0.037345,-0.000791,-0.002645
-0.035685,-0.000995,-0.003117
-0.029185,-0.001945,-0.002639
-0.027244,-0.001485,-0.002708
-0.043756,0.00016,-0.002834
-0.044815,-0.000134,-0.003214
-0.042466,-0.000614,-0.002919
-0.036122,-0.000443,-0.003048
-0.034114,8.7e-05,-0.002782
-0.034562,-0.000241,-0.002799
-0.032121,-0.000393,-0.002742
-0.028401,-0.00051,-0.002636
-0.021301,-0.00046,-0.002638
-0.021395,0.000374,-0.002635
-0.046645,0.000631,-0.002654
-0.04581,0.001245,-0.002846
-0.044642,0.000952,-0.003439
-0.043115,0.001524,-0.002953
-0.035385,0.000671,-0.003161
-0.036054,0.00147,-0.003033
-0.033664,0.00067,-0.002729
-0.034306,0.001631,-0.002629
-0.031765,0.001619,-0.002684
-0.020993,0.00184,-0.002652
-0.020185,0.00159,-0.002629
-0.044413,0.002805,-0.002808
-0.042624,0.003018,-0.002979
-0.042211,0.002336,-0.002754
-0.037139,0.001886,-0.002723
-0.035127,0.003048,-0.002992
-0.035602,0.00307,-0.002669
-0.036033,0.001976,-0.002871
-0.034787,0.002752,-0.003012
-0.033318,0.001964,-0.002856
-0.02874,0.002986,-0.002696
-0.020785,0.003109,-0.002695
-0.044132,0.00439,-0.002659
-0.042901,0.003886,-0.002728
-0.034936,0.003846,-0.00297
-0.035102,0.00349,-0.003054
-0.035243,0.004152,-0.002912
-0.036049,0.004257,-0.00281
-0.033646,0.003288,-0.002957
-0.033681,0.003805,-0.003106
-0.034234,0.004387,-0.00319
-0.03441,0.003146,-0.003036
-0.021435,0.004235,-0.002684
-0.020654,0.00412,-0.002721
-0.041665,0.004568,-0.002899
-0.038802,0.004423,-0.002667
-0.035346,0.005552,-0.002651
-0.035649,0.005065,-0.002876
-0.03412,0.005144,-0.003223
-0.034633,0.004402,-0.002758
-0.032864,0.005089,-0.002684
-0.032937,0.005376,-0.002797
-0.033223,0.004761,-0.002699
-0.02891,0.005344,-0.002652
-0.020843,0.005198,-0.002638
-0.021536,0.005015,-0.002647
-0.033585,0.006392,-0.002698
-0.034069,0.006274,-0.002694
-0.034389,0.005867,-0.003096
-0.034506,0.006394,-0.002655
-0.032648,0.005759,-0.002815
-0.032896,0.006192,-0.003058
-0.033349,0.00692,-0.00266
-0.031999,0.006783,-0.002872
-0.030664,0.005724,-0.002627
-0.022521,0.00614,-0.002633
-0.032749,0.007721,-0.002704
-0.033014,0.007052,-0.002813
-0.033266,0.007375,-0.002684
-0.03216,0.00815,-0.002751
-0.039509,0.008517,-0.002709
-0.031636,0.008246,-0.002865
-0.030838,0.008483,-0.002653
-0.023128,0.009291,-0.002627
-0.046293,-0.009739,-0.001555
-0.041618,-0.009804,-0.00166
-0.040048,-0.01037,-0.002159
-0.040581,-0.010122,-0.001833
-0.040619,-0.010168,-0.002305
-0.038769,-0.009826,-0.001377
-0.039265,-0.010336,-0.002239
-0.039675,-0.010432,-0.001493
-0.037705,-0.009772,-0.002108
-0.037251,-0.009725,-0.001963
-0.049077,-0.008814,-0.001397
-0.046557,-0.008613,-0.002244
-0.047318,-0.008422,-0.00175
-0.047461,-0.009215,-0.001675
-0.045077,-0.008698,-0.001892
-0.044328,-0.008914,-0.001778
-0.042557,-0.008555,-0.00174
-0.043193,-0.008443,-0.002223
-0.043588,-0.008897,-0.001371
-0.041908,-0.009136,-0.002394
-0.040278,-0.008641,-0.002534
-0.040685,-0.008841,-0.002389
-0.040804,-0.009094,-0.001757
-0.041043,-0.008431,-0.002023
-0.038627,-0.008867,-0.001353
-0.039055,-0.008495,-0.002083
-0.039093,-0.009164,-0.002442
-0.039651,-0.008692,-0.002054
-0.037354,-0.008952,-0.001363
-0.038043,-0.009429,-0.002207
-0.036581,-0.008538,-0.001953
-0.037127,-0.008418,-0.002136
-0.049733,-0.007963,-0.001547
-0.049735,-0.007176,-0.001505
-0.04794,-0.007227,-0.002103
-0.048348,-0.007825,-0.002189
-0.043791,-0.007404,-0.002331
-0.044222,-0.007805,-0.001397
-0.044592,-0.007771,-0.002104
-0.042546,-0.007811,-0.001421
-0.043279,-0.007943,-0.002019
-0.041222,-0.007162,-0.002536
-0.041396,-0.008017,-0.001914
-0.041855,-0.007126,-0.002454
-0.042147,-0.00768,-0.00171
-0.04025,-0.007587,-0.002343
-0.037864,-0.007788,-0.001704
-0.038417,-0.008323,-0.002344
-0.038476,-0.007668,-0.002263
-0.036326,-0.007822,-0.001721
-0.037343,-0.007628,-0.001879
-0.035254,-0.007284,-0.001862
-0.033912,-0.007387,-0.002059
-0.034539,-0.007487,-0.002119
-0.034741,-0.007775,-0.002018
-0.033015,-0.007106,-0.00189
-0.033279,-0.007436,-0.002058
-0.032128,-0.007126,-0.002545
-0.02938,-0.007129,-0.001402
-0.050144,-0.00684,-0.001389
-0.049536,-0.00586,-0.001884
-0.048182,-0.006711,-0.001811
-0.0487,-0.006,-0.002093
-0.046729,-0.007061,-0.002193
-0.045051,-0.006578,-0.001616
-0.045195,-0.006227,-0.002094
-0.044282,-0.005891,-0.001661
-0.04308,-0.007009,-0.002186
-0.043125,-0.006051,-0.002215
-0.043439,-0.006915,-0.001502
-0.041493,-0.006258,-0.002044
-0.041962,-0.005872,-0.002402
-0.042244,-0.006702,-0.001704
-0.039957,-0.00685,-0.002551
-0.04098,-0.006732,-0.001948
-0.038878,-0.006959,-0.001693
-0.039463,-0.006185,-0.002307
-0.037883,-0.005956,-0.002234
-0.038188,-0.006721,-0.002183
-0.03857,-0.006214,-0.001464
-0.036713,-0.006375,-0.001666
-0.036713,-0.007013,-0.002168
-0.037309,-0.006582,-0.001746
-0.034907,-0.006582,-0.00251
-0.035471,-0.005913,-0.002428
-0.035815,-0.006661,-0.001939
-0.036007,-0.005904,-0.00224
-0.033384,-0.005812,-0.001582
-0.031935,-0.006442,-0.002513
-0.032127,-0.006456,-0.002168
-0.032218,-0.005891,-0.001542
-0.030015,-0.006253,-0.00145
-0.030952,-0.00599,-0.002184
-0.028421,-0.005844,-0.001762
-0.026197,-0.005806,-0.001956
-0.025421,-0.005952,-0.002174
-0.024364,-0.005884,-0.002349
-0.023306,-0.005846,-0.00217
-0.021735,-0.006441,-0.001353
-0.050158,-0.004677,-0.001903
-0.05021,-0.005673,-0.002136
-0.048887,-0.005302,-0.001676
-0.04821,-0.005327,-0.001466
-0.0487,-0.004548,-0.002111
-0.047014,-0.005467,-0.002168
-0.045103,-0.004527,-0.002382
-0.043745,-0.00559,-0.002567
-0.043843,-0.00505,-0.002191
-0.042595,-0.00571,-0.002054
-0.043538,-0.004542,-0.00173
-0.041855,-0.004661,-0.0026
-0.042319,-0.004853,-0.00181
-0.0401,-0.005734,-0.001678
-0.0405,-0.005159,-0.002568
-0.040695,-0.004725,-0.001519
-0.040736,-0.005569,-0.001485
-0.041081,-0.00487,-0.001517
-0.03894,-0.005594,-0.001565
-0.037393,-0.005002,-0.001933
-0.037611,-0.005739,-0.001479
-0.038505,-0.005797,-0.001849
-0.037127,-0.004538,-0.002307
-0.034966,-0.00509,-0.002104
-0.035796,-0.00521,-0.002498
-0.035985,-0.004608,-0.0022
-0.034149,-0.004829,-0.001557
-0.03438,-0.00531,-0.001751
-0.03453,-0.005594,-0.002511
-0.032818,-0.004553,-0.002033
-0.031439,-0.005319,-0.001835
-0.031489,-0.004917,-0.002257
-0.031678,-0.005763,-0.002217
-0.030253,-0.004529,-0.002046
-0.030283,-0.005795,-0.001787
-0.028572,-0.004663,-0.002477
-0.028809,-0.00505,-0.002405
-0.028999,-0.005573,-0.002273
-0.029201,-0.004766,-0.001982
-0.027985,-0.004761,-0.002271
-0.028052,-0.005389,-0.001806
-0.02599,-0.005739,-0.002055
-0.026709,-0.005568,-0.002191
-0.026828,-0.004696,-0.002279
-0.027093,-0.0054,-0.001669
-0.024606,-0.005601,-0.001723
-0.024967,-0.00573,-0.002253
-0.024999,-0.004809,-0.002553
-0.02506,-0.005742,-0.001591
-0.023641,-0.00522,-0.001429
-0.023801,-0.004764,-0.002148
-0.024052,-0.005443,-0.002111
-0.024105,-0.004918,-0.002176
-0.022687,-0.004557,-0.00215
-0.021182,-0.004921,-0.002352
-0.020373,-0.004746,-0.002343
-0.020388,-0.004597,-0.001487
-0.02047,-0.005587,-0.002368
-0.020542,-0.005514,-0.001594
-0.050512,-0.003594,-0.002015
-0.051311,-0.004097,-0.002025
-0.04924,-0.003426,-0.002097
-0.049712,-0.004463,-0.001899
-0.047619,-0.003928,-0.002092
-0.04696,-0.003555,-0.001436
-0.045036,-0.003305,-0.002113
-0.046013,-0.004483,-0.002192
-0.044302,-0.003642,-0.002399
-0.044657,-0.004139,-0.001853
-0.042658,-0.003264,-0.001361
-0.042928,-0.004122,-0.001754
-0.042947,-0.004206,-0.002419
-0.041299,-0.00361,-0.001436
-0.041577,-0.003803,-0.002168
-0.042122,-0.004004,-0.001655
-0.040097,-0.004364,-0.001555
-0.040593,-0.004135,-0.002309
-0.040755,-0.003343,-0.001389
-0.039057,-0.003631,-0.001956
-0.039117,-0.00342,-0.001944
-0.039294,-0.004366,-0.002282
-0.038032,-0.003905,-0.0022
-0.038571,-0.003986,-0.001974
-0.03628,-0.00349,-0.001572
-0.036541,-0.004344,-0.002372
-0.037332,-0.003326,-0.002339
-0.034899,-0.003459,-0.002515
-0.034942,-0.00331,-0.00179
-0.03496,-0.003987,-0.001534
-0.03592,-0.004142,-0.002
-0.033857,-0.00364,-0.002434
-0.032548,-0.003314,-0.001867
-0.033311,-0.004209,-0.002565
-0.03101,-0.003862,-0.001603
-0.031117,-0.003555,-0.002348
-0.03147,-0.004323,-0.001903
-0.031521,-0.00333,-0.002461
-0.032011,-0.003848,-0.001747
-0.030405,-0.003956,-0.002447
-0.028844,-0.004069,-0.002375
-0.029011,-0.004088,-0.001655
-0.029456,-0.003904,-0.002507
-0.02969,-0.004033,-0.002233
-0.027516,-0.004326,-0.002539
-0.026294,-0.004337,-0.002279
-0.027007,-0.003546,-0.002345
-0.027084,-0.004074,-0.002622
-0.024626,-0.004114,-0.001685
-0.025382,-0.003813,-0.002483
-0.02563,-0.003518,-0.001365
-0.025683,-0.004515,-0.002379
-0.023707,-0.003606,-0.001712
-0.024366,-0.003584,-0.002308
-0.022607,-0.004001,-0.002465
-0.022867,-0.003313,-0.002348
-0.02327,-0.004128,-0.001932
-0.020798,-0.004157,-0.002415
-0.020992,-0.003449,-0.002482
-0.021599,-0.004357,-0.001448
-0.021782,-0.003336,-0.002113
-0.021868,-0.004327,-0.001809
-0.020375,-0.003469,-0.002148
-0.050428,-0.002182,-0.001876
-0.04927,-0.002882,-0.001703
-0.047679,-0.00216,-0.002165
-0.048047,-0.002477,-0.001411
-0.04644,-0.002636,-0.001444
-0.047202,-0.003154,-0.001964
-0.047343,-0.002162,-0.001504
-0.045419,-0.002454,-0.001615
-0.045984,-0.002383,-0.002531
-0.046074,-0.003032,-0.002547
-0.043831,-0.002864,-0.00171
-0.042942,-0.002003,-0.002129
-0.043275,-0.003115,-0.001994
-0.043301,-0.003117,-0.002494
-0.043415,-0.002378,-0.001687
-0.041504,-0.003,-0.002596
-0.041673,-0.002719,-0.001749
-0.041732,-0.002302,-0.002295
-0.04212,-0.003062,-0.001508
-0.040172,-0.003014,-0.002359
-0.038803,-0.002329,-0.002352
-0.037455,-0.002228,-0.002258
-0.037864,-0.003146,-0.001862
-0.036166,-0.003124,-0.00194
-0.036236,-0.002838,-0.001462
-0.035417,-0.00253,-0.001834
-0.035632,-0.002102,-0.002608
-0.033823,-0.002948,-0.002367
-0.034513,-0.002785,-0.001487
-0.032258,-0.002876,-0.001445
-0.032287,-0.002094,-0.002026
-0.032938,-0.002378,-0.002254
-0.033177,-0.002081,-0.002496
-0.0317,-0.002038,-0.00252
-0.032222,-0.002792,-0.002612
-0.030072,-0.002197,-0.001905
-0.030133,-0.002836,-0.00248
-0.030708,-0.002206,-0.00238
-0.03087,-0.002924,-0.0021
-0.028859,-0.00269,-0.002543
-0.028925,-0.002579,-0.002232
-0.029343,-0.003028,-0.002341
-0.027392,-0.003073,-0.002345
-0.027748,-0.002219,-0.002484
-0.027811,-0.002641,-0.001539
-0.02791,-0.003068,-0.001503
-0.028106,-0.003177,-0.002588
-0.025925,-0.002053,-0.001698
-0.025961,-0.002677,-0.002547
-0.026009,-0.003178,-0.001696
-0.026919,-0.003204,-0.001439
-0.026993,-0.002327,-0.002591
-0.024867,-0.00203,-0.001516
-0.025241,-0.003166,-0.00188
-0.023672,-0.00198,-0.00228
-0.024025,-0.002772,-0.002287
-0.022053,-0.002343,-0.001608
-0.022317,-0.002701,-0.002448
-0.022997,-0.002996,-0.001615
-0.023295,-0.002194,-0.001449
-0.020861,-0.002635,-0.002295
-0.020895,-0.002567,-0.001434
-0.021004,-0.00202,-0.002467
-0.021541,-0.002854,-0.001904
-0.020078,-0.002278,-0.002275
-0.050112,-0.001209,-0.00154
-0.050308,-0.001639,-0.001831
-0.050446,-0.000712,-0.001581
-0.05129,-0.000832,-0.001747
-0.049248,-0.000728,-0.002009
-0.049357,-0.001628,-0.00151
-0.047776,-0.001048,-0.001395
-0.048616,-0.001105,-0.001765
-0.046616,-0.001762,-0.001657
-0.047023,-0.000948,-0.002388
-0.045252,-0.001798,-0.001707
-0.04547,-0.00107,-0.001378
-0.044267,-0.001415,-0.002081
-0.042521,-0.001846,-0.001422
-0.042025,-0.00105,-0.002055
-0.040142,-0.001804,-0.002118
-0.040242,-0.001007,-0.002508
-0.038031,-0.001878,-0.002119
-0.038622,-0.001703,-0.00202
-0.036238,-0.000942,-0.002474
-0.036419,-0.00129,-0.002331
-0.036644,-0.000782,-0.00235
-0.037159,-0.001943,-0.002457
-0.037166,-0.001199,-0.001491
-0.035116,-0.001307,-0.002181
-0.035569,-0.001622,-0.001513
-0.035838,-0.001463,-0.001611
-0.033873,-0.001957,-0.002177
-0.033899,-0.001582,-0.001949
-0.034059,-0.000767,-0.002055
-0.034392,-0.001628,-0.002331
-0.034648,-0.000777,-0.002181
-0.032306,-0.000899,-0.001765
-0.032817,-0.001219,-0.002558
-0.033422,-0.001106,-0.002068
-0.031469,-0.001819,-0.002447
-0.031736,-0.000902,-0.002195
-0.031798,-0.001372,-0.002433
-0.032147,-0.001862,-0.001637
-0.030375,-0.000783,-0.00245
-0.030827,-0.001404,-0.00192
-0.030864,-0.001152,-0.002482
-0.028765,-0.001387,-0.002578
-0.029415,-0.001719,-0.001934
-0.029417,-0.000713,-0.001762
-0.029539,-0.001218,-0.001845
-0.028216,-0.001549,-0.002391
-0.028276,-0.001791,-0.002365
-0.026004,-0.000759,-0.00262
-0.026587,-0.001022,-0.001422
-0.026625,-0.001207,-0.002139
-0.02689,-0.001704,-0.002387
-0.024787,-0.001884,-0.002145
-0.025001,-0.001309,-0.002513
-0.025713,-0.00167,-0.002576
-0.023459,-0.0014,-0.001778
-0.023811,-0.000944,-0.002338
-0.02437,-0.001334,-0.002008
-0.022119,-0.000986,-0.002541
-0.02272,-0.00133,-0.001897
-0.021462,-0.001342,-0.002313
-0.021648,-0.001641,-0.0024
-0.020406,-0.000856,-0.001391
-0.020743,-0.001203,-0.001977
-0.05025,9.6e-05,-0.001399
-0.050499,0.000267,-0.00168
-0.048113,-0.000641,-0.001641
-0.048117,0.000157,-0.00181
-0.04672,-0.000104,-0.001364
-0.045841,0.000373,-0.001446
-0.044774,-0.000252,-0.001359
-0.042951,-0.000283,-0.001937
-0.041447,4.4e-05,-0.002394
-0.03923,-0.000509,-0.001918
-0.039516,-0.000338,-0.001913
-0.039844,0.000434,-0.002349
-0.03842,0.000178,-0.002275
-0.036192,0.000369,-0.002586
-0.036282,-1.7e-05,-0.002252
-0.037344,0.000258,-0.002319
-0.035185,6e-06,-0.002275
-0.035194,-0.000661,-0.002204
-0.035197,0.000155,-0.001375
-0.035637,0.000267,-0.00146
-0.035965,-0.000142,-0.001476
-0.033574,0.000528,-0.001783
-0.03422,0.000492,-0.001511
-0.034556,0.000538,-0.002253
-0.032468,-0.000141,-0.002253
-0.032786,-0.000511,-0.002334
-0.032904,0.000527,-0.001996
-0.032946,-0.000665,-0.001852
-0.032984,0.000173,-0.002583
-0.031122,0.000102,-0.001852
-0.031344,-7.1e-05,-0.002565
-0.032127,9.3e-05,-0.001357
-0.029988,0.000461,-0.002156
-0.030088,-0.000352,-0.002528
-0.030582,0.000123,-0.002005
-0.028792,-0.000121,-0.002269
-0.028948,-0.000499,-0.002063
-0.027522,-0.000136,-0.002001
-0.027811,0.000188,-0.001954
-0.028418,4.7e-05,-0.001866
-0.02592,-2.2e-05,-0.002538
-0.026887,0.000114,-0.002312
-0.027018,-0.000562,-0.002159
-0.027088,0.00032,-0.002284
-0.024954,-0.000217,-0.001687
-0.025321,0.000142,-0.00254
-0.023616,-0.000123,-0.001559
-0.023636,-0.000161,-0.002492
-0.02396,0.000553,-0.001481
-0.024435,-0.000519,-0.002117
-0.02233,0.000435,-0.001869
-0.022494,-0.000699,-0.002107
-0.022523,0.000546,-0.002467
-0.023024,-0.00019,-0.002223
-0.021312,-0.000319,-0.001703
-0.020236,-0.00037,-0.002507
-0.020351,0.000428,-0.002339
-0.050674,0.000581,-0.00153
-0.049248,0.000638,-0.001642
-0.049988,0.001693,-0.001988
-0.04773,0.000675,-0.002138
-0.048668,0.000814,-0.001805
-0.046999,0.001149,-0.001393
-0.04513,0.001408,-0.00146
-0.046205,0.001634,-0.002383
-0.04412,0.000988,-0.001563
-0.042616,0.001102,-0.002356
-0.042356,0.000765,-0.002238
-0.040164,0.001842,-0.002193
-0.040854,0.000762,-0.001981
-0.038875,0.001827,-0.00208
-0.039028,0.000785,-0.00152
-0.037847,0.001194,-0.002146
-0.037885,0.000729,-0.002343
-0.036109,0.00136,-0.001426
-0.03648,0.000824,-0.002529
-0.036849,0.001106,-0.002549
-0.037208,0.001083,-0.002612
-0.035467,0.00133,-0.002183
-0.035527,0.000925,-0.001463
-0.035579,0.001816,-0.002444
-0.035939,0.000784,-0.002287
-0.036044,0.000832,-0.001476
-0.033668,0.001121,-0.001609
-0.03457,0.00175,-0.001659
-0.034579,0.001156,-0.002006
-0.03247,0.00111,-0.001912
-0.033003,0.001752,-0.002612
-0.031154,0.000856,-0.001657
-0.031638,0.001311,-0.002559
-0.031739,0.000583,-0.001889
-0.031794,0.001713,-0.001654
-0.030178,0.001059,-0.001516
-0.030272,0.000617,-0.002553
-0.030332,0.001716,-0.001683
-0.030409,0.001155,-0.002588
-0.02846,0.001561,-0.001946
-0.02887,0.001052,-0.002222
-0.028878,0.001809,-0.001458
-0.029191,0.001053,-0.002443
-0.029558,0.001424,-0.002596
-0.027181,0.000976,-0.002537
-0.027345,0.001389,-0.001573
-0.02813,0.000759,-0.002491
-0.026182,0.001234,-0.002378
-0.026196,0.000682,-0.002057
-0.026452,0.001481,-0.002545
-0.027063,0.001842,-0.001646
-0.024945,0.001522,-0.002251
-0.025436,0.000793,-0.002516
-0.023487,0.001735,-0.002343
-0.024209,0.000743,-0.002206
-0.024522,0.001065,-0.002469
-0.022787,0.001151,-0.001749
-0.023253,0.001246,-0.002266
-0.021248,0.000851,-0.002211
-0.02177,0.000747,-0.001982
-0.020359,0.001483,-0.001645
-0.020472,0.000808,-0.00223
-0.050505,0.002852,-0.002003
-0.049268,0.002936,-0.001693
-0.047571,0.002017,-0.00204
-0.048017,0.002194,-0.001783
-0.046314,0.002996,-0.001562
-0.046374,0.002582,-0.002175
-0.045062,0.002143,-0.002191
-0.045146,0.002417,-0.0022
-0.045367,0.002795,-0.002129
-0.044191,0.00226,-0.001799
-0.044469,0.002871,-0.001868
-0.044593,0.002597,-0.001379
-0.043276,0.00203,-0.001733
-0.043392,0.00306,-0.002053
-0.040042,0.002339,-0.001964
-0.04114,0.002102,-0.002625
-0.039629,0.001945,-0.002238
-0.037764,0.002336,-0.002152
-0.037824,0.003046,-0.002312
-0.037951,0.002675,-0.002141
-0.036203,0.003078,-0.002581
-0.036783,0.002543,-0.002218
-0.036829,0.002222,-0.002398
-0.034857,0.002061,-0.001981
-0.03501,0.002476,-0.002161
-0.03521,0.002328,-0.001459
-0.035445,0.002981,-0.002164
-0.033589,0.002599,-0.001892
-0.03403,0.003102,-0.001491
-0.032383,0.002814,-0.002211
-0.032388,0.002694,-0.002584
-0.032547,0.001958,-0.001878
-0.03337,0.002077,-0.001911
-0.031179,0.002893,-0.002536
-0.031238,0.002467,-0.001499
-0.031296,0.002201,-0.001781
-0.031617,0.002091,-0.002459
-0.029786,0.003063,-0.002404
-0.029808,0.002902,-0.002485
-0.030343,0.001985,-0.001888
-0.03054,0.002565,-0.001449
-0.028614,0.002528,-0.002547
-0.029036,0.002529,-0.001445
-0.029401,0.002308,-0.002604
-0.027426,0.002712,-0.001826
-0.027885,0.002611,-0.002364
-0.028146,0.002574,-0.002451
-0.028325,0.002101,-0.001425
-0.028388,0.00205,-0.002504
-0.025885,0.001905,-0.001566
-0.026276,0.00279,-0.001724
-0.026706,0.002385,-0.002054
-0.027045,0.003095,-0.00217
-0.024952,0.002804,-0.002406
-0.02505,0.002445,-0.00137
-0.025497,0.002348,-0.002522
-0.023786,0.002538,-0.002338
-0.023862,0.002193,-0.002209
-0.024417,0.002398,-0.001364
-0.024419,0.002395,-0.001362
-0.022272,0.002923,-0.002014
-0.022454,0.002022,-0.002372
-0.022925,0.002961,-0.00194
-0.021104,0.002476,-0.001794
-0.021773,0.00248,-0.002439
-0.021787,0.001989,-0.001796
